ARIMA weight,ARIMA RMSE,ARIMA MAE,XGBoost weight,XGBoost RMSE,XGBoost MAE,MLP weight,MLP RMSE,MLP MAE,ensemble RMSe,ensemble MAE,borough
0.23767745215192376,59878.29445109627,42825.245848400395,0.4739973320832704,32139.408012105403,20508.91052189514,0.288325215764806,51011.66796875,34503.4609375,44173.66429042537,29847.98201177761,E6
0.24436118153000455,121880.33838072247,102292.94625938984,0.429302506008754,93883.16697367634,47761.30333947066,0.32633631246124134,115122.75,65248.01171875,107655.83606122501,66793.26796373352,E1
0.29546817604317577,90450.67253426903,67272.14926163362,0.4386878291112393,70948.11934335112,40999.96249287487,0.26584399484558485,126126.015625,64963.31640625,91379.21553754553,55133.071332335894,IG8
0.28191389725303545,75693.76084012016,58356.46888864396,0.41591103286532966,61301.980880533425,35138.39959902732,0.3021750698816349,78700.046875,50449.578125,70616.48546503189,46310.552440210144,N15
0.21107867308949077,132478.3244600371,118804.3614644662,0.47047668203197,74303.24702614757,45192.363874844,0.3184446448785392,104423.1484375,68917.28125,96174.28648648609,68285.35953783248,SW9
0.13796427232087854,196400.14716132768,172017.91798282953,0.502383619173014,66534.5379796176,40519.13562723084,0.3596521085061074,87257.1640625,58936.890625,91904.28841437213,65285.25386489917,N12
0.31565174446934363,61943.663047171525,49680.34217864589,0.4199864547089714,57656.18700659397,32344.06237063535,0.26436180082168503,86886.0546875,52996.4296875,66736.79675607668,43275.98634975978,KT6
0.25826592890034306,74159.1036701885,62534.0053705607,0.43549196352337743,51729.50506346986,32925.873058078396,0.30624210757627957,70141.1640625,48322.33203125,63160.73143833465,45287.6888979217,W7
0.20641407534576423,133242.11444795743,99328.29014012605,0.4573905003750575,70926.95706698201,40257.23047811501,0.3361954242791783,86219.03125,58743.578125,88930.80802587024,58665.354128460385,KT1
0.23812309886890093,45737.15252623086,37785.16472083146,0.4383846703485735,29431.006032890156,18182.874743157263,0.32349223078252554,37393.87890625,25697.919921875,35889.80367573554,25281.691506862706,N9
0.24023968441366883,41973.59071675103,32343.842912040265,0.46977192205879714,24291.87749290352,15179.412857677358,0.289988393527534,36383.62109375,25911.166015625,32046.191999449955,22415.073975085274,DA17
0.2828440049833042,68074.24913684846,53814.965452568824,0.4189990132985153,52123.856015571895,33218.837971523666,0.2981569817181805,74055.1171875,46360.89453125,63174.28772334711,42962.72507282679,DA6
0.3218497369216759,32542.09796025102,26211.644755093777,0.4028618967305451,29241.575935440887,19223.27334996235,0.27528836634777903,39419.18359375,29808.697265625,33105.62506641479,24386.522905056343,RM7
0.18237338106630172,134762.69529567726,105530.48648740113,0.48134598965980363,56561.35128452093,37153.384348486994,0.33628062927389457,79188.6796875,53974.125,78432.32702990535,55280.03690422038,BR4
0.21984028897497876,70186.06041565034,54306.08383804243,0.4448855219413869,40133.95222185184,24283.208377751693,0.3352741890836343,51693.7578125,32821.890625,50616.32081685285,33746.24576109081,SE18
0.1316895429075894,385546.3714757492,300247.06995840895,0.49252377779187473,133953.77078774618,68064.7851120283,0.37578667930053594,155611.84375,95426.640625,175224.70068981507,108922.98489740859,EC4
0.1854057788720008,61650.98353196468,52412.51180806849,0.49296031743002483,26656.281971847333,17749.053210502065,0.3216339036979745,38234.26953125,28504.697265625,36868.37520669138,27635.238534416327,DA1
0.24557367946394099,87326.805076626,73098.86466871075,0.45163737253381825,58985.81172906486,34169.21752973916,0.30278894800224077,84379.0625,52259.3984375,73634.40943237706,49206.82106412042,BR3
0.2112628796351617,89747.40401435025,75983.76030727423,0.46795782723016893,53148.16752318486,28557.366278165668,0.32077929313466946,67708.8671875,45182.55078125,65550.99856262199,43909.817784599836,SE8
0.10885449151835912,1305057.6542021418,619656.654577266,0.5404455161712018,337414.0731188037,112958.08420138888,0.3506999923104391,452904.59375,183153.484375,483248.94780592364,192732.0257338481,EC3
0.18040996047527844,105562.81309558002,88029.04086003374,0.47943769068614117,48012.047138449205,28955.98508088103,0.34015234883858037,66093.515625,41409.296875,64545.23252624819,43849.37599674065,E15E20
0.3948950207778665,104179.83696879393,78202.66127167964,0.3553886062358167,150672.80022771997,74021.37748615707,0.24971637298631685,192690.984375,111527.0625,142805.5890802917,85038.32926154327,TW9
0.21282578327472032,94371.44022664936,82299.52016910898,0.4639001340392064,51497.042982210434,33152.31185129715,0.3232740826860734,69981.546875,49352.0625,66597.38119803836,48849.06448800384,CR5
0.12503378878924828,130394.3561819243,111089.8384378965,0.4996537594500743,40196.27672155106,23957.28470373225,0.37531245176067735,50605.31640625,33025.453125,55380.72654253375,38255.19454716232,SM6
0.2770742359859212,48590.90879525096,36931.74198462954,0.42752159649842153,33775.018346771794,22765.389970856657,0.2954041675156573,45827.25390625,34496.265625,41440.40048538553,30155.8706886223,RM12
0.31800726905784327,53354.8136224371,41866.61944848216,0.4051919516552361,49712.71471707142,29240.560850368107,0.27680077928692076,69037.671875,44209.859375,56220.091844606315,37399.25276111532,CR2
0.3578640349715976,35914.006054545665,29027.524382174648,0.4114171922886976,36614.69590955139,22570.787903268945,0.23071877273970473,65386.30078125,40212.140625,43002.09357652538,28951.612921784486,SM1
0.3572777637245016,40848.67108190816,30224.882718438606,0.35123632347896144,55609.122216365366,25900.131318881744,0.29148591279653707,57033.21875,33977.0234375,50750.645321498596,29799.56909933443,UB8
0.09803560718589104,158199.52362748655,135006.06196654803,0.5410424158989785,33365.632690404826,21837.51432431776,0.3609219769151304,53423.125,31424.35546875,52842.98876213804,36392.16326498904,DA16
0.2995747895044826,100509.63246502554,82655.87139227774,0.39626975742851717,97863.77984737756,52782.22157036723,0.3041554530670003,120489.203125,70996.1484375,105538.05645620724,67271.47910589867,N8
0.24985772897717592,284588.99871044647,221887.07564912908,0.4965081734566204,191191.48874056948,93388.49003641718,0.2536340975662038,386755.6875,179977.53125,264129.327542372,147456.7881417185,W6
0.10981648829363302,2010277.0736070508,1605257.1060593,0.5057983408390772,770822.6234649541,258861.73975393036,0.38438517086728985,888689.125,357600.46875,952241.2939115535,444671.85395277897,W1
0.3054277404623209,50747.86274195087,39442.90177305564,0.3859665444860193,49099.5359137517,27342.50011173131,0.3086057150516597,57489.375,35545.84765625,52192.132942812015,33569.898384629574,SE9
0.11446483634108894,498479.9906818886,368043.2026997572,0.5518831744987052,125542.3302670381,67535.83061865775,0.3336519891602058,221709.890625,108025.1015625,200317.07633797068,115442.68357327099,EC2
0.3981456674623853,52978.42299732715,39650.7376577147,0.35391948539083223,77263.30074043134,38088.15182666312,0.2479348471467825,100176.7265625,57217.515625,73275.41861096444,43453.124494690266,BR2
0.17972429860025055,82633.06717875839,72987.89123275377,0.45923837332119744,40348.4622382456,24302.704881653375,0.3610373280785521,47597.45703125,32442.509765625,50565.1909140896,35991.38925721725,RM1
0.3213148238801579,64341.47120757813,53665.56649923035,0.3936798052941619,75155.5025092332,35005.17309362329,0.2850053708256802,95245.4765625,50467.25,77406.544451037,45407.809076717465,SE19
0.17779514626767737,88696.84585959032,72184.54207889899,0.48525610232663563,37011.98787072815,24059.95383791753,0.33694875140568686,50502.6171875,35945.46484375,50746.95546064526,36621.08013652837,DA7
0.25611062748533153,47645.278035759475,36897.690674975034,0.4623219856553272,29745.331615978037,18799.676342430957,0.28156738685934124,44224.09765625,33048.7109375,38406.446444409215,27446.833585579283,RM6
0.27234939601990826,66322.62757911718,50330.53444843361,0.38865483257230604,52865.33838502834,32305.803640691294,0.3389957714077858,61381.15625,36755.87109375,59417.24921540795,38723.38223866766,E7
0.27653939718985254,74989.79458350338,54699.992123748394,0.4344147567742815,51996.68630269004,32857.39917022516,0.28904584603586586,77634.1796875,49589.34765625,65765.59757183847,43734.036864627364,N13
0.253343876817082,156056.68767744245,127116.47099544005,0.4479063734978188,113051.65928632408,61005.771681687904,0.29874974968509915,165720.9375,92602.0703125,139681.65358398922,87193.89885185302,SW8
0.19760815975662166,131282.93197423534,100429.59136098067,0.4706647868924091,64145.07229201873,38067.53982810448,0.33172705335096925,84222.0546875,56725.0234375,84072.13940405213,56579.98213085254,N14
0.36504497500004407,59070.75571000077,47143.35381254497,0.39145821364661093,61729.5249764017,40484.58177806713,0.24349681135334486,101757.984375,64045.6015625,70505.75684296299,48652.36623866655,IG9
0.1995706611318393,252284.00772117756,191504.18093514876,0.46814946925506074,149348.05011214272,67332.50802074377,0.33227986961309997,190743.78125,99491.0625,183646.01537144295,102799.17116743111,WC1
0.2661124521586508,67480.14014809583,51279.078564760595,0.4330743610592087,45075.97510233163,29701.371131455115,0.3008131867821403,62974.7578125,43637.15234375,56422.192267793886,39635.53452526308,UB9
0.13743807570731137,172765.5210389018,145392.44443053292,0.49698454665701053,57194.236933556575,35314.199113095616,0.36557737763567794,74454.4453125,49357.99609375,79388.07354463768,55577.23579899703,N22
0.21806690846033489,118787.6188573663,86061.5580099678,0.45946520006016767,62296.44499438655,38215.239875743064,0.3224678914794974,90926.234375,53667.17578125,83847.48844905035,53631.69174320826,RM14
0.20617192967688716,68483.18864768298,54464.44635176788,0.47736497901018016,33424.28193397291,21550.495687094524,0.3164630913129327,47677.234375,33759.0546875,45162.977773324135,32199.986730664743,RM13
0.17167841481943102,82511.58870347528,72835.21554284368,0.47860068977893383,37247.02021519511,22117.159220228357,0.3497208954016352,46831.4375,31945.5078125,48369.840575493494,34261.533602426214,CR4
0.2138897395472558,131349.71284978688,114958.8340787116,0.4658040673001186,85846.87905107073,41884.27412067669,0.32030619315262576,107227.421875,66217.390625,102427.7886004097,65308.22063267024,TW8
0.17074329939725155,57789.410433994024,43165.802144550784,0.4779602069275425,23735.447569532414,14053.19780935605,0.351296493675206,31501.205078125,19409.267578125,32278.01693006255,20905.548457242232,SE28
0.15686631249927876,142137.85636933582,124359.81074101495,0.4944049954316687,57648.784360900834,33143.93996031746,0.3487286920690525,74944.1171875,49570.1015625,76933.65232886894,53180.91110234019,E18
0.23488529369869765,78194.40992375,64158.433921198455,0.44889160466543054,49573.36562518309,29363.640929054058,0.3162231016358718,62961.8203125,44806.2109375,60529.766688550095,42419.72348549915,TW5
0.16862740553661074,102632.2162580438,78416.60857030966,0.449099904460866,43512.604216135056,27077.644660923597,0.38227269000252345,50604.13671875,32014.044921875,56192.690217108044,37621.85195458412,E12
0.23879063012878585,120904.79544979696,99858.09525273793,0.40807432674348887,88625.70126553848,50088.85307282196,0.35313504312772526,97705.3359375,59502.03515625,99539.98368725111,65297.40623499673,SE22
0.2935382375313505,76749.22801896761,60307.49301985651,0.42426740459603723,61694.29917642006,37608.55742652325,0.2821943578726123,92792.8984375,56528.7421875,74889.34570423952,49610.732363882955,TW2
0.14373764505484335,109318.16150168687,92099.02077200657,0.5009361433768786,38787.128062033655,22758.90930873326,0.3553262115682781,50057.4296875,33924.23046875,52929.72629174258,36693.02490703639,SE25
0.2561392294347752,658495.016864744,522342.2674884405,0.43428948637070686,698562.4274602429,227825.3051464134,0.309571284194518,797438.5625,345398.125,718908.8038853132,339659.82176461647,SW10
0.27864823476879624,296235.01262293337,217122.47304379463,0.41592200778934635,281176.913348577,119661.85080888214,0.3054297574418575,386660.4375,162278.25,317590.63332603115,159835.39762209752,NW11
0.3195246104049861,83357.1053129649,68452.26127258448,0.3937879236260274,93759.22597776756,45201.34426108802,0.2866874659689866,137746.328125,60199.6796875,103046.04327486988,56930.41923789603,SW17
0.25891203993195133,52520.58090659576,38403.639383194924,0.4504683969340538,33451.0951159236,20602.849415940505,0.2906195631339949,47068.1640625,34066.6875,42345.80121085941,29124.54300085878,UB4
0.2283461448729703,199424.29905656425,159234.5578029363,0.48870921918062926,142663.38013090717,58264.624977845146,0.2829446359464004,226982.109375,104281.8125,179482.04929646113,94341.03625727083,EN4
0.15136977521324055,78004.91734212452,64470.801409969856,0.48907396749809856,29490.178791096037,17353.20302864664,0.35955625728866086,37179.3125,24753.4375,39598.519998259944,27146.183913793626,EN3EN8
0.23903954464031832,55744.91025478092,44292.43721100289,0.45339732671524585,34944.26239552444,20733.24922725272,0.3075631286444358,46042.72265625,32882.25390625,43329.916948949416,30101.41268397231,UB3
0.27935425968388217,521330.8992448905,428016.9934976032,0.4345519469925713,495545.236704893,217382.7246654816,0.28609379332354645,735560.5625,333593.75,571415.4663867215,309471.55796310585,W11
0.2516675240806655,72997.63070172345,55042.70129008628,0.4362022797497723,49297.91559414386,28613.761571769068,0.31213019616956206,63160.58984375,42211.78125,59589.32344964985,39509.4199444389,IG3
0.22062658377452143,125499.51170707463,106582.74348209109,0.45754775010631055,74929.76163513075,44176.07139539864,0.3218256661191681,100987.9609375,64906.0703125,94472.99018418611,64616.08797276816,SW2
0.2599428773823598,125512.9630115624,105082.88213576132,0.4481862822730607,90798.51538681152,52270.239887491865,0.2918708403445794,138368.703125,80619.21875,113706.63945962295,74272.75035918318,N19
0.20691559341532598,480717.3017206981,371169.3602977484,0.4833580058704608,267744.45057041117,134803.65462522197,0.3097264007142132,444672.78125,204171.40625,366611.22949328984,205196.42891386506,SW5
0.3887023292932451,109283.582552723,85479.53887310153,0.35221831945394005,156047.8730892677,80102.57881595226,0.2590793512528149,195044.296875,114032.171875,147973.6526055541,90983.07267269303,N5
0.1057803879410098,1122398.6058087463,516296.46458248346,0.5496515864600676,252509.49566164016,93165.77152891306,0.34456802559892247,392333.9375,150094.546875,392705.7350533758,157540.53611063387,N2
0.23160658816387214,365927.1879790351,239989.57694187833,0.4107096235219412,299366.55692094954,112425.49084449546,0.35768378831418673,303214.5,135915.453125,316158.78444407915,150372.15229360096,NW1
0.21415458563955378,193249.9696650479,154827.90041956486,0.4574563624066784,141617.5301716377,56214.71549314346,0.32838905195376766,156644.0,87297.8359375,157609.38203805606,87540.53770414494,HA6
0.26621750311917713,145501.99083166072,111603.7463920489,0.43990128851805105,110973.7039004957,58303.72153481046,0.29388120836277176,152950.234375,91405.765625,132501.851733017,82221.1897849972,TW11
0.1992001336916493,106911.71770899202,90711.06367267684,0.47038978543675164,58326.231143825105,32284.726114392317,0.3304100808715991,75319.15625,48725.72265625,73619.10032165647,49355.53136412091,SE13
0.1963463850461198,138112.4213380865,116634.34655578142,0.453677621292952,76282.77761745465,42677.89378601331,0.34997599366092813,93185.3203125,57284.48828125,94338.288825785,62310.93336066407,SE4
0.33037932597723724,124558.36299409304,97112.32519516358,0.3742456992702547,144766.58259327113,72195.60205029557,0.29537497475250807,174924.84375,93744.15625,146998.200250643,86792.47590114924,NW6
0.184777269889209,112027.1850919033,94327.62458498307,0.4881241725915769,55426.14839060642,29811.382557145163,0.32709855751921413,75765.3671875,46794.56640625,72537.66255470256,47287.69256168631,HA1
0.38120938098787693,79418.90405166183,64318.20773454023,0.3653875726449544,115229.95158980574,54665.827529769216,0.2534030463671687,151063.15625,82745.0,110658.68754725393,65460.753256115226,SE3
0.19665461557302055,106957.2653241722,89572.95860788133,0.46832966743021115,60170.57636759088,31023.716499492803,0.33501571699676824,75388.90625,46121.40234375,74469.77439533049,47595.65724651544,SE14
0.1932822062025779,125254.57579427108,109071.31393087348,0.4623652345341347,68022.05211951032,37980.02123210186,0.3443525592632873,85561.4921875,52992.24609375,85123.83163736663,56890.20117805814,SW16
0.3597329601890485,69648.28174254799,56613.04810655492,0.3792341073728213,83626.41834875513,45872.444775297736,0.26103293243813014,123512.6640625,66052.3359375,89009.64557208396,55003.8099722192,NW10
0.2702057651120954,186583.92839590603,144057.33834536548,0.47486532400712156,136311.8480627836,70016.89392376051,0.2549289108807832,255197.40625,130086.7109375,180203.01986109273,105336.58188606042,SW11
0.239956374076551,70922.89934291648,55537.24978895565,0.455190722551885,43844.82291098094,26249.455500549433,0.3048529033715641,62295.19140625,40426.59375,55967.028352613925,37599.19017954037,UB2
0.3080064967544313,96095.64485858376,78199.94863298321,0.3948728054546097,110379.51671707554,48365.87614137183,0.29712069779095907,139161.296875,65839.7890625,114531.65399004078,62746.82549369486,EN5
0.36380715231274763,62967.544383025874,48474.39531911488,0.38043592677853405,72457.51574961974,41020.13728783224,0.25575692090871827,115153.578125,58882.48828125,79924.80973926352,48300.46956506492,CR8
0.11895233159907666,121248.34917228878,108195.92804700664,0.5436306095179189,33194.24495178468,20077.7278712771,0.3374170588830046,49279.1640625,34107.34375,49095.81205439034,35293.42496555128,UB5
0.21787134443975512,89559.06518262833,75980.78351767744,0.46853768921550526,50948.55814396307,30592.02919594874,0.3135909663447396,72204.375,47247.1328125,66026.31337030912,45703.828160155594,EN2
0.32848726194475886,114267.95940935735,86955.37329832294,0.40463375295212883,106623.56063383276,64237.563996274366,0.26687898510311236,159064.265625,98361.8515625,123129.97038295312,80807.13020432852,SE24
0.33371360732025074,68560.42605800033,52182.41083323676,0.3891071691925506,77091.27945145429,37907.99330659754,0.27717922348719864,96843.2578125,56478.65625,79719.25561645516,47818.96260610251,E14
0.2632597031769438,65042.81134814749,46700.98894592066,0.42481966296708107,46007.389837045055,26576.169813152632,0.3119206338559751,56163.69921875,38786.7734375,54186.61171388469,35682.96294680532,TW3
0.145340294105249,164380.17388450546,145336.03007026162,0.4809233685980684,60769.94345645242,37818.75900798717,0.3737363372966826,76089.875,49519.20703125,81554.29992189966,57818.23339451638,SE23
0.17495823054451382,88192.52834906113,70157.07660454718,0.4813935869973258,37424.4843989325,22884.935765612165,0.3436481824581603,48798.87109375,33584.17578125,50215.55885090343,34832.36026590085,E13
0.19169506881287596,86036.65013339352,73585.43629186049,0.4741357244757285,41570.73878439592,26106.194445349745,0.3341692067113955,54757.48046875,38927.0234375,54501.23772803795,39492.057231989114,TW4
0.19972896733893078,192712.68271774377,163079.869650694,0.4499852090017141,111017.1564893333,60611.77813674812,0.35028582365935507,137240.0,79564.65625,136519.6099169685,87716.54876063537,N3
0.23029373258430488,138177.8642233315,116484.1524277701,0.46274236595111895,87112.45542707747,49230.8909622359,0.30696390146457614,129536.3828125,74796.8203125,111895.11329038939,72566.71299152676,N4
0.22855367029504955,110694.78113208224,95441.67368114144,0.4403350460006173,72147.5032497959,42139.730268614534,0.3311112837043332,90176.1015625,58216.34765625,86927.09742038486,59645.23449024998,SE15
0.28357343962051046,42604.817309871905,35051.33903884381,0.42088170679408216,34289.4556924573,20825.990618258627,0.2955448535854075,43643.74609375,31965.623046875,39412.08377504136,28152.18263479485,SE2
0.17432453447526813,256695.35077371376,221020.6870346988,0.47228384481840285,141609.04037803074,63490.81547708196,0.35339162070632907,169088.109375,89643.8125,171382.2805905744,100194.3870065691,NW7
0.2231812786581432,77635.51616761588,66302.65865831745,0.4585087146711501,50875.82358120683,26460.46178399631,0.3183100066707067,64662.203125,40955.015625,61236.42855369014,39966.25575677558,HA0
0.20550307338926327,144047.89243074192,125804.81090609502,0.4798586815574583,80544.37172652096,44731.679905731355,0.3146382450532785,116772.703125,70247.6328125,104993.3590147031,69420.75213904423,SE5
0.17180569806877766,122291.98581184392,103788.50812977896,0.4948603399764482,51651.42186463305,31304.20231239808,0.33333396195477416,73928.6796875,47546.1796875,71213.63987713997,49171.42174080649,SE12
0.20965644017378912,376373.71716636413,297341.6228450077,0.4512705578598049,255234.62761961148,110621.8515314775,0.33907300196640594,307368.96875,154256.40625,298309.565452499,164564.15355301305,TW10
0.27581255699888285,128804.18066467176,106709.20810077609,0.42901207328760155,127956.5894187266,53085.804431771685,0.29517536971351555,165438.296875,81344.7265625,139254.04258345993,76217.15030034624,HA7
0.12273917553154261,608063.207965803,541917.47181523,0.48682704860177356,276458.24038662977,97800.857957203,0.3904337758666839,324142.25,124747.2421875,335776.6086312728,162832.14352298703,W10
0.3274360264664858,145658.038178706,112479.37047049764,0.4600993072109047,178690.3218623041,60447.530462702016,0.21246466632260966,302547.75,144543.40625,194189.6892886852,95352.03159285043,SW20
